ITA Abnormal pressure,ITA Device Abnormal,ITA Run Abnormal,ITA UTC,ITA sqNum,ITA stNum,ITA synchronization exception,ITA time interval,ITS Blocking reclosing,ITS BreakA,ITS BreakB,ITS BreakC,ITS Breaker TP Position,ITS TEST,ITS Timestamp,ITS UTC,ITS sqNum,ITS stNum,ITS time interval,LPD Blocking protection,LPD BreakA,LPD BreakB,LPD BreakC,LPD TEST,LPD UTC,LPD sqNum,LPD stNum,LPD time interval,Type of attack,Whether attacked,IA,IB,IC,VA,VB,VC
0,0,1,1567064015,9,29,0,5,0,0,0,0,0,0,1567064038,1567059919,828,2,5,1,0,0,0,0,1567057776,1257,3,5,0,0,4294967084,4294967084,4294967084,6577,4383,6576
0,0,1,1567064015,10,29,0,5,0,0,0,0,0,0,1567064040,1567059919,829,2,5,1,0,0,1,0,1567035169,14,4,2,16,1,4294966998,4294967084,4294967084,4294962906,4294965095,4294958525
0,0,1,1567064015,10,29,0,5,0,0,0,0,0,0,1567064043,1567059919,829,2,5,1,0,0,0,0,1567057776,1258,3,3,0,0,4294967084,4294967084,4294967109,4379,1094,4294967295
0,0,1,1567064015,11,29,0,5,0,0,0,0,0,0,1567064045,1567059919,830,2,5,1,0,0,1,0,1567035169,15,4,2,16,1,4294967084,4294967084,4294967084,6578,4294967294,9867
0,0,1,1567064015,11,29,0,5,0,0,0,0,0,0,1567064048,1567059919,830,2,5,1,0,0,0,0,1567057776,1259,3,3,0,0,4294967084,4294967084,4294967084,4294966202,2166,4338
0,0,1,1567064015,12,29,0,5,0,0,0,0,0,0,1567064050,1567059919,831,2,5,1,0,0,1,0,1567035169,16,4,2,16,1,4294967084,4294967084,4294967084,4294966211,4294965115,4294965116
0,0,1,1567064015,12,29,0,5,0,0,0,0,0,0,1567064053,1567059919,831,2,5,1,0,0,0,0,1567057776,1260,3,3,0,0,4294967084,4294967084,4294967084,4294966196,4294967292,10923
0,0,1,1567064015,13,29,0,5,0,0,0,0,0,0,1567064055,1567059919,832,2,5,1,0,0,1,0,1567035169,17,4,2,16,1,4294967084,4294967084,4294967084,4294965100,4294966203,4294965100
0,0,1,1567064015,13,29,0,5,0,0,0,0,0,0,1567064058,1567059919,832,2,5,1,0,0,0,0,1567057776,1261,3,3,0,0,4294967084,4294967084,4294967084,4294966200,4294964005,4294966198
0,0,1,1567064015,14,29,0,5,0,0,0,0,0,0,1567064060,1567059919,833,2,5,1,0,0,1,0,1567035169,18,4,2,16,1,4294967084,4294967084,4294967084,8780,4294967293,6592
0,0,1,1567064015,14,29,0,5,0,0,0,0,0,0,1567064063,1567059919,833,2,5,1,0,0,0,0,1567057776,1262,3,3,0,0,4294967084,4294967084,4294967084,6582,3288,9877
0,0,1,1567064015,15,29,0,5,0,0,0,0,0,0,1567064066,1567059919,834,2,5,1,0,0,1,0,1567035169,19,4,3,16,1,4294967084,4294967084,4294967084,4294963988,4294967288,4294967288
0,0,1,1567064015,15,29,0,5,0,0,0,0,0,0,1567064068,1567059919,834,2,5,1,0,0,0,0,1567057776,1263,3,2,0,0,4294967084,4294967084,4294967084,4409,42,6584
0,0,1,1567064015,16,29,0,5,0,0,0,0,0,0,1567064073,1567059919,835,2,5,1,0,0,0,0,1567057776,1264,3,5,0,0,4294967109,4294967084,4294967084,6589,4294967295,3288
0,0,1,1567064015,17,29,0,5,0,0,0,0,0,0,1567064078,1567059919,836,2,5,1,0,0,0,0,1567057776,1265,3,5,0,0,4294967084,4294967084,4294967084,4294966198,4294965099,4294967293
0,0,1,1567064015,18,29,0,5,0,0,0,0,0,0,1567064083,1567059919,837,2,5,1,0,0,0,0,1567057776,1266,3,5,0,0,4294967084,4294967084,4294967084,4294963994,4294967275,4294965108
0,0,1,1567064015,19,29,0,5,0,0,0,0,0,0,1567064088,1567059919,838,2,5,1,0,0,0,0,1567057776,1267,3,5,0,0,4294966997,4294967084,4294967084,4294966200,4294959605,4294967286
0,0,1,1567064015,20,29,0,5,0,0,0,0,0,0,1567064093,1567059919,839,2,5,1,0,0,0,0,1567057776,1268,3,5,0,0,4294967084,4294967084,4294967136,4389,3291,4294966204
0,0,1,1567064015,21,29,0,5,0,0,0,0,0,0,1567064098,1567059919,840,2,5,1,0,0,0,0,1567057776,1269,3,5,0,0,4294967084,4294967084,4294967084,6542,4294967293,4366
0,0,1,1567064015,22,29,0,5,0,0,0,0,0,0,1567064103,1567059919,841,2,5,1,0,0,0,0,1567057776,1270,3,5,0,0,4294967000,4294967084,4294967084,4294965102,4294964004,4294961811
