ITA Abnormal pressure,ITA Device Abnormal,ITA Run Abnormal,ITA UTC,ITA sqNum,ITA stNum,ITA synchronization exception,ITA time interval,ITS Blocking reclosing,ITS BreakA,ITS BreakB,ITS BreakC,ITS Breaker TP Position,ITS TEST,ITS Timestamp,ITS UTC,ITS sqNum,ITS stNum,ITS time interval,LPD Blocking protection,LPD BreakA,LPD BreakB,LPD BreakC,LPD TEST,LPD UTC,LPD sqNum,LPD stNum,LPD time interval,Type of attack,Whether attacked
0,0,0,1567064333,284,31,0,1567065733,0,1,1,1,0,0,1567065733,1567064595,232,8,1567065735,1,0,0,0,0,1567057776,1596,3,1567065733,0,0
0,0,0,1567064333,285,31,0,5,0,1,1,1,0,0,1567065737,1567064595,233,8,5,1,0,0,0,0,1567036937,1441,3,4,6,1
0,0,0,1567064333,285,31,0,5,0,1,1,1,0,0,1567065738,1567064595,233,8,5,1,0,0,0,0,1567057776,1597,3,1,0,0
0,0,0,1567064333,286,31,0,5,0,1,1,1,0,0,1567065742,1567064595,234,8,5,1,0,0,0,0,1567036937,1442,3,4,6,1
0,0,0,1567064333,286,31,0,5,0,1,1,1,0,0,1567065743,1567064595,234,8,5,1,0,0,0,0,1567057776,1598,3,1,0,0
0,0,0,1567064333,287,31,0,5,0,1,1,1,0,0,1567065747,1567064595,235,8,5,1,0,0,0,0,1567036937,1443,3,4,6,1
0,0,0,1567064333,287,31,0,5,0,1,1,1,0,0,1567065748,1567064595,235,8,5,1,0,0,0,0,1567057776,1599,3,1,0,0
0,0,0,1567064333,288,31,0,5,0,1,1,1,0,0,1567065752,1567064595,236,8,5,1,0,0,0,0,1567036937,1444,3,4,6,1
0,0,0,1567064333,288,31,0,5,0,1,1,1,0,0,1567065753,1567064595,236,8,5,1,0,0,0,0,1567057776,1600,3,1,0,0
0,0,0,1567064333,289,31,0,5,0,1,1,1,0,0,1567065757,1567064595,237,8,5,1,0,0,0,0,1567036937,1445,3,4,6,1
0,0,0,1567064333,289,31,0,5,0,1,1,1,0,0,1567065758,1567064595,237,8,5,1,0,0,0,0,1567057776,1601,3,1,0,0
0,0,0,1567064333,290,31,0,5,0,1,1,1,0,0,1567065763,1567064595,238,8,5,1,0,0,0,0,1567036937,1446,3,5,6,1
0,0,0,1567064333,290,31,0,5,0,1,1,1,0,0,1567065763,1567064595,238,8,5,1,0,0,0,0,1567057776,1602,3,0,0,0
0,0,0,1567064333,291,31,0,5,0,1,1,1,0,0,1567065768,1567064595,239,8,5,1,0,0,0,0,1567036937,1447,3,5,6,1
0,0,0,1567064333,291,31,0,5,0,1,1,1,0,0,1567065768,1567064595,239,8,5,1,0,0,0,0,1567057776,1603,3,0,0,0
0,0,0,1567064333,292,31,0,5,0,1,1,1,0,0,1567065773,1567064595,240,8,5,1,0,0,0,0,1567036937,1448,3,5,6,1
0,0,0,1567064333,292,31,0,5,0,1,1,1,0,0,1567065773,1567064595,240,8,5,1,0,0,0,0,1567057776,1604,3,0,0,0
0,0,0,1567064333,293,31,0,5,0,1,1,1,0,0,1567065778,1567064595,241,8,5,1,0,0,0,0,1567036937,1449,3,5,6,1
0,0,0,1567064333,293,31,0,5,0,1,1,1,0,0,1567065778,1567064595,241,8,5,1,0,0,0,0,1567057776,1605,3,0,0,0
0,0,0,1567064333,294,31,0,5,0,1,1,1,0,0,1567065783,1567064595,242,8,5,1,0,0,0,0,1567036937,1450,3,5,6,1
0,0,0,1567064333,294,31,0,5,0,1,1,1,0,0,1567065783,1567064595,242,8,5,1,0,0,0,0,1567057776,1606,3,0,0,0
0,0,0,1567064333,295,31,0,5,0,1,1,1,0,0,1567065788,1567064595,243,8,5,1,0,0,0,0,1567036937,1451,3,5,6,1
0,0,0,1567064333,295,31,0,5,0,1,1,1,0,0,1567065788,1567064595,243,8,5,1,0,0,0,0,1567057776,1607,3,0,0,0
