ITA Abnormal pressure,ITA Device Abnormal,ITA Run Abnormal,ITA UTC,ITA sqNum,ITA stNum,ITA synchronization exception,ITA time interval,ITS Blocking reclosing,ITS BreakA,ITS BreakB,ITS BreakC,ITS Breaker TP Position,ITS TEST,ITS Timestamp,ITS UTC,ITS sqNum,ITS stNum,ITS time interval,LPD Blocking protection,LPD BreakA,LPD BreakB,LPD BreakC,LPD TEST,LPD UTC,LPD sqNum,LPD stNum,LPD time interval,Type of attack,Whether attacked
0,0,0,1567076473,61,35,0,1567105559,0,1,1,1,0,0,1567105555,1567064595,2436,8,1567105555,1,0,0,0,0,1567057776,3801,3,1567105558,0,0
0,0,0,1567076473,62,35,0,5,0,1,1,1,0,0,1567105560,1567064595,2437,8,5,1,0,0,0,0,1567057776,3802,3,5,0,0
0,0,0,1567076473,62,35,0,5,0,1,0,1,0,0,1567105561,1567076761,0,9,1,1,0,0,0,0,1567057776,3802,3,5,12,1
0,0,0,1567076473,63,35,0,5,0,1,1,1,0,0,1567105565,1567064595,2438,8,4,1,0,0,0,0,1567057776,3803,3,5,0,0
0,0,0,1567076473,63,35,0,5,0,1,0,1,0,0,1567105566,1567076761,1,9,1,1,0,0,0,0,1567057776,3803,3,5,12,1
0,0,0,1567076473,64,35,0,5,0,1,1,1,0,0,1567105570,1567064595,2439,8,4,1,0,0,0,0,1567057776,3804,3,5,0,0
0,0,0,1567076473,64,35,0,5,0,1,0,1,0,0,1567105571,1567076761,2,9,1,1,0,0,0,0,1567057776,3804,3,5,12,1
0,0,0,1567076473,65,35,0,5,0,1,1,1,0,0,1567105575,1567064595,2440,8,4,1,0,0,0,0,1567057776,3805,3,5,0,0
0,0,0,1567076473,65,35,0,5,0,1,0,1,0,0,1567105576,1567076761,3,9,1,1,0,0,0,0,1567057776,3805,3,5,12,1
0,0,0,1567076473,66,35,0,5,0,1,1,1,0,0,1567105580,1567064595,2441,8,4,1,0,0,0,0,1567057776,3806,3,5,0,0
0,0,0,1567076473,66,35,0,5,0,1,0,1,0,0,1567105581,1567076761,4,9,1,1,0,0,0,0,1567057776,3806,3,5,12,1
0,0,0,1567076473,67,35,0,5,0,1,1,1,0,0,1567105585,1567064595,2442,8,4,1,0,0,0,0,1567057776,3807,3,5,0,0
0,0,0,1567076473,67,35,0,5,0,1,0,1,0,0,1567105586,1567076761,5,9,1,1,0,0,0,0,1567057776,3807,3,5,12,1
0,0,0,1567076473,68,35,0,5,0,1,1,1,0,0,1567105590,1567064595,2443,8,4,1,0,0,0,0,1567057776,3808,3,5,0,0
0,0,0,1567076473,68,35,0,5,0,1,0,1,0,0,1567105591,1567076761,6,9,1,1,0,0,0,0,1567057776,3808,3,5,12,1
0,0,0,1567076473,69,35,0,5,0,1,1,1,0,0,1567105595,1567064595,2444,8,4,1,0,0,0,0,1567057776,3809,3,5,0,0
0,0,0,1567076473,69,35,0,5,0,1,0,1,0,0,1567105596,1567076761,7,9,1,1,0,0,0,0,1567057776,3809,3,5,12,1
0,0,0,1567076473,70,35,0,5,0,1,1,1,0,0,1567105600,1567064595,2445,8,4,1,0,0,0,0,1567057776,3810,3,5,0,0
0,0,0,1567076473,70,35,0,5,0,1,0,1,0,0,1567105601,1567076761,8,9,1,1,0,0,0,0,1567057776,3810,3,5,12,1
0,0,0,1567076473,71,35,0,5,0,1,1,1,0,0,1567105605,1567064595,2446,8,4,1,0,0,0,0,1567057776,3811,3,5,0,0
0,0,0,1567076473,72,35,0,5,0,1,1,1,0,0,1567105610,1567064595,2447,8,5,1,0,0,0,0,1567057776,3812,3,5,0,0
0,0,0,1567076473,73,35,0,5,0,1,1,1,0,0,1567105615,1567064595,2448,8,5,1,0,0,0,0,1567057776,3813,3,5,0,0
0,0,0,1567076473,74,35,0,5,0,1,1,1,0,0,1567105620,1567064595,2449,8,5,1,0,0,0,0,1567057776,3814,3,5,0,0
