ITA Abnormal pressure,ITA Device Abnormal,ITA Run Abnormal,ITA UTC,ITA sqNum,ITA stNum,ITA synchronization exception,ITA time interval,ITS Blocking reclosing,ITS BreakA,ITS BreakB,ITS BreakC,ITS Breaker TP Position,ITS TEST,ITS Timestamp,ITS UTC,ITS sqNum,ITS stNum,ITS time interval,LPD Blocking protection,LPD BreakA,LPD BreakB,LPD BreakC,LPD TEST,LPD UTC,LPD sqNum,LPD stNum,LPD time interval,Type of attack,Whether attacked
0,0,0,1567076473,350,35,0,1567107004,0,1,1,1,0,0,1567107004,1567064595,2726,8,1567107005,1,0,0,0,0,1567057776,4091,3,5,0,0
1,0,0,1567078207,0,36,0,3,0,1,1,1,0,0,1567107007,1567064595,2727,8,5,1,0,0,0,0,1567057776,4091,3,5,19,1
0,0,0,1567076473,351,35,0,2,0,1,1,1,0,0,1567107009,1567064595,2727,8,5,1,0,0,0,0,1567057776,4092,3,5,0,0
1,0,0,1567078207,1,36,0,3,0,1,1,1,0,0,1567107012,1567064595,2728,8,5,1,0,0,0,0,1567057776,4092,3,5,19,1
0,0,0,1567076473,352,35,0,2,0,1,1,1,0,0,1567107014,1567064595,2728,8,5,1,0,0,0,0,1567057776,4093,3,5,0,0
1,0,0,1567078207,2,36,0,3,0,1,1,1,0,0,1567107017,1567064595,2729,8,5,1,0,0,0,0,1567057776,4093,3,5,19,1
0,0,0,1567076473,353,35,0,2,0,1,1,1,0,0,1567107019,1567064595,2729,8,5,1,0,0,0,0,1567057776,4094,3,5,0,0
1,0,0,1567078207,3,36,0,3,0,1,1,1,0,0,1567107022,1567064595,2730,8,5,1,0,0,0,0,1567057776,4094,3,5,19,1
0,0,0,1567076473,354,35,0,2,0,1,1,1,0,0,1567107024,1567064595,2730,8,5,1,0,0,0,0,1567057776,4095,3,5,0,0
1,0,0,1567078207,4,36,0,3,0,1,1,1,0,0,1567107027,1567064595,2731,8,5,1,0,0,0,0,1567057776,4095,3,5,19,1
0,0,0,1567076473,355,35,0,2,0,1,1,1,0,0,1567107029,1567064595,2731,8,5,1,0,0,0,0,1567057776,4096,3,5,0,0
1,0,0,1567078207,5,36,0,3,0,1,1,1,0,0,1567107032,1567064595,2732,8,5,1,0,0,0,0,1567057776,4096,3,5,19,1
0,0,0,1567076473,356,35,0,2,0,1,1,1,0,0,1567107034,1567064595,2732,8,5,1,0,0,0,0,1567057776,4097,3,5,0,0
1,0,0,1567078207,6,36,0,3,0,1,1,1,0,0,1567107037,1567064595,2733,8,5,1,0,0,0,0,1567057776,4097,3,5,19,1
0,0,0,1567076473,357,35,0,2,0,1,1,1,0,0,1567107039,1567064595,2733,8,5,1,0,0,0,0,1567057776,4098,3,5,0,0
0,0,0,1567076473,358,35,0,5,0,1,1,1,0,0,1567107044,1567064595,2734,8,5,1,0,0,0,0,1567057776,4099,3,5,0,0
0,0,0,1567076473,359,35,0,5,0,1,1,1,0,0,1567107049,1567064595,2735,8,5,1,0,0,0,0,1567057776,4100,3,5,0,0
0,0,0,1567076473,360,35,0,5,0,1,1,1,0,0,1567107054,1567064595,2736,8,5,1,0,0,0,0,1567057776,4101,3,5,0,0
0,0,0,1567076473,361,35,0,5,0,1,1,1,0,0,1567107059,1567064595,2737,8,5,1,0,0,0,0,1567057776,4102,3,5,0,0
0,0,0,1567076473,362,35,0,5,0,1,1,1,0,0,1567107064,1567064595,2738,8,5,1,0,0,0,0,1567057776,4103,3,5,0,0
