ITA Abnormal pressure,ITA Device Abnormal,ITA Run Abnormal,ITA UTC,ITA sqNum,ITA stNum,ITA synchronization exception,ITA time interval,ITS Blocking reclosing,ITS BreakA,ITS BreakB,ITS BreakC,ITS Breaker TP Position,ITS TEST,ITS Timestamp,ITS UTC,ITS sqNum,ITS stNum,ITS time interval,LPD Blocking protection,LPD BreakA,LPD BreakB,LPD BreakC,LPD TEST,LPD UTC,LPD sqNum,LPD stNum,LPD time interval,Type of attack,Whether attacked
0,0,0,1567064333,132,31,0,1567064973,0,1,1,1,0,0,1567064973,1567064595,80,8,5,1,0,0,0,0,1567057776,1444,3,1567064973,0,0
0,0,0,1567064333,133,31,0,5,0,1,1,1,0,0,1567064978,1567064595,81,8,5,1,0,0,0,0,1567057776,1445,3,5,0,0
0,0,0,1567064333,134,31,0,5,0,1,1,1,0,0,1567064983,1567064595,82,8,5,1,0,0,0,0,1567057776,1446,3,5,0,0
0,0,0,1567064333,135,31,0,5,0,1,1,1,0,0,1567064988,1567064595,83,8,5,1,0,0,0,0,1567057776,1447,3,5,0,0
0,0,0,1567064333,136,31,0,5,0,1,1,1,0,0,1567064993,1567064595,84,8,5,1,0,0,0,0,1567057776,1448,3,5,0,0
0,0,0,1567064333,137,31,0,5,0,1,1,1,0,0,1567064998,1567064595,85,8,5,1,0,0,0,0,1567057776,1449,3,5,0,0
0,0,0,1567064333,138,31,0,5,0,1,1,1,0,0,1567065002,1567064595,86,8,5,1,0,0,0,0,1567057776,100000,3,4,3,1
0,0,0,1567064333,138,31,0,5,0,1,1,1,0,0,1567065003,1567064595,86,8,5,1,0,0,0,0,1567057776,1450,3,1,0,0
0,0,0,1567064333,139,31,0,5,0,1,1,1,0,0,1567065007,1567064595,87,8,5,1,0,0,0,0,1567057776,100001,3,4,3,1
0,0,0,1567064333,139,31,0,5,0,1,1,1,0,0,1567065008,1567064595,87,8,5,1,0,0,0,0,1567057776,1451,3,1,0,0
0,0,0,1567064333,140,31,0,5,0,1,1,1,0,0,1567065012,1567064595,88,8,5,1,0,0,0,0,1567057776,100002,3,4,3,1
0,0,0,1567064333,140,31,0,5,0,1,1,1,0,0,1567065013,1567064595,88,8,5,1,0,0,0,0,1567057776,1452,3,1,0,0
0,0,0,1567064333,141,31,0,5,0,1,1,1,0,0,1567065017,1567064595,89,8,5,1,0,0,0,0,1567057776,100003,3,4,3,1
0,0,0,1567064333,141,31,0,5,0,1,1,1,0,0,1567065018,1567064595,89,8,5,1,0,0,0,0,1567057776,1453,3,1,0,0
0,0,0,1567064333,142,31,0,5,0,1,1,1,0,0,1567065022,1567064595,90,8,5,1,0,0,0,0,1567057776,100004,3,4,3,1
0,0,0,1567064333,142,31,0,5,0,1,1,1,0,0,1567065023,1567064595,90,8,5,1,0,0,0,0,1567057776,1454,3,1,0,0
0,0,0,1567064333,143,31,0,5,0,1,1,1,0,0,1567065027,1567064595,91,8,5,1,0,0,0,0,1567057776,100005,3,4,3,1
0,0,0,1567064333,143,31,0,5,0,1,1,1,0,0,1567065028,1567064595,91,8,5,1,0,0,0,0,1567057776,1455,3,1,0,0
0,0,0,1567064333,144,31,0,5,0,1,1,1,0,0,1567065033,1567064595,92,8,5,1,0,0,0,0,1567057776,1456,3,5,0,0
0,0,0,1567064333,145,31,0,5,0,1,1,1,0,0,1567065038,1567064595,93,8,5,1,0,0,0,0,1567057776,1457,3,5,0,0
0,0,0,1567064333,146,31,0,5,0,1,1,1,0,0,1567065043,1567064595,94,8,5,1,0,0,0,0,1567057776,1458,3,5,0,0
0,0,0,1567064333,147,31,0,5,0,1,1,1,0,0,1567065048,1567064595,95,8,5,1,0,0,0,0,1567057776,1459,3,5,0,0
0,0,0,1567064333,148,31,0,5,0,1,1,1,0,0,1567065053,1567064595,96,8,5,1,0,0,0,0,1567057776,1460,3,5,0,0
0,0,0,1567064333,149,31,0,5,0,1,1,1,0,0,1567065058,1567064595,97,8,5,1,0,0,0,0,1567057776,1461,3,5,0,0
0,0,0,1567064333,150,31,0,5,0,1,1,1,0,0,1567065063,1567064595,98,8,5,1,0,0,0,0,1567057776,1462,3,5,0,0
0,0,0,1567064333,151,31,0,5,0,1,1,1,0,0,1567065068,1567064595,99,8,5,1,0,0,0,0,1567057776,1463,3,5,0,0
