ITA Abnormal pressure,ITA Device Abnormal,ITA Run Abnormal,ITA UTC,ITA sqNum,ITA stNum,ITA synchronization exception,ITA time interval,ITS Blocking reclosing,ITS BreakA,ITS BreakB,ITS BreakC,ITS Breaker TP Position,ITS TEST,ITS Timestamp,ITS UTC,ITS sqNum,ITS stNum,ITS time interval,LPD Blocking protection,LPD BreakA,LPD BreakB,LPD BreakC,LPD TEST,LPD UTC,LPD sqNum,LPD stNum,LPD time interval,Type of attack,Whether attacked,IA,IB,IC,VA,VB,VC
0,0,0,1567076473,314,35,0,5,0,1,1,1,0,0,1567106824,1567064595,2690,8,5,1,0,0,0,0,1567057776,4055,3,5,0,0,4294967084,4294967084,4294967084,4276689707,8234187,10099295
0,0,0,1567078026,0,36,1,2,0,1,1,1,0,0,1567106826,1567064595,2691,8,5,1,0,0,0,0,1567057776,4055,3,5,18,1,4294967084,4294967084,4294967084,16029421,4279211064,4294617337
0,0,0,1567076473,315,35,0,3,0,1,1,1,0,0,1567106829,1567064595,2691,8,5,1,0,0,0,0,1567057776,4056,3,5,0,0,4294967084,4294967084,4294967084,4294130446,4279471116,16282534
0,0,0,1567078026,1,36,1,2,0,1,1,1,0,0,1567106831,1567064595,2692,8,5,1,0,0,0,0,1567057776,4056,3,5,18,1,4294967084,4294967084,4294967084,4277543190,3801927,13643011
0,0,0,1567076473,316,35,0,3,0,1,1,1,0,0,1567106834,1567064595,2692,8,5,1,0,0,0,0,1567057776,4057,3,5,0,0,4294967084,4294967084,4294967084,4283316473,18178926,4288583891
0,0,0,1567078026,2,36,1,2,0,1,1,1,0,0,1567106836,1567064595,2693,8,5,1,0,0,0,0,1567057776,4057,3,5,18,1,4294967084,4294967084,4294967084,4282027732,17801156,4290227385
0,0,0,1567076473,317,35,0,3,0,1,1,1,0,0,1567106839,1567064595,2693,8,5,1,0,0,0,0,1567057776,4058,3,5,0,0,4294967084,4294967084,4294967084,4279681448,4293962113,16345780
0,0,0,1567078026,3,36,1,2,0,1,1,1,0,0,1567106841,1567064595,2694,8,5,1,0,0,0,0,1567057776,4058,3,5,18,1,4294967084,4294967084,4294967084,4281018522,17366602,4291664585
0,0,0,1567076473,318,35,0,3,0,1,1,1,0,0,1567106844,1567064595,2694,8,5,1,0,0,0,0,1567057776,4059,3,5,0,0,4294967084,4294967084,4294967084,4280149225,16836692,4293090063
0,0,0,1567078026,4,36,1,3,0,1,1,1,0,0,1567106847,1567064595,2695,8,5,1,0,0,0,0,1567057776,4059,3,5,18,1,4294967084,4294967084,4294967084,7876884,4276599307,10382557
0,0,0,1567076473,319,35,0,2,0,1,1,1,0,0,1567106849,1567064595,2695,8,5,1,0,0,0,0,1567057776,4060,3,5,0,0,4294967084,4294967084,4294967084,17669940,4290254643,4281990253
0,0,0,1567078026,5,36,1,3,0,1,1,1,0,0,1567106852,1567064595,2696,8,5,1,0,0,0,0,1567057776,4060,3,5,18,1,4294967084,4294967084,4294967084,4277550269,13683889,3852638
0,0,0,1567076473,320,35,0,2,0,1,1,1,0,0,1567106854,1567064595,2696,8,5,1,0,0,0,0,1567057776,4061,3,5,0,0,4294967084,4294967084,4294967084,16928895,4292583547,4280415424
0,0,0,1567078026,6,36,1,3,0,1,1,1,0,0,1567106857,1567064595,2697,8,5,1,0,0,0,0,1567057776,4061,3,5,18,1,4294967084,4294967084,4294967084,4276978027,11988107,6084729
0,0,0,1567076473,321,35,0,2,0,1,1,1,0,0,1567106859,1567064595,2697,8,5,1,0,0,0,0,1567057776,4062,3,5,0,0,4294967084,4294967084,4294967084,4276702495,10460601,7878726
0,0,0,1567078026,7,36,1,3,0,1,1,1,0,0,1567106862,1567064595,2698,8,5,1,0,0,0,0,1567057776,4062,3,5,18,1,4294967084,4294967084,4294967084,4290740780,4281563677,17581838
0,0,0,1567076473,322,35,0,2,0,1,1,1,0,0,1567106864,1567064595,2698,8,5,1,0,0,0,0,1567057776,4063,3,5,0,0,4294967084,4294967084,4294967084,4290705054,4281584990,17574364
0,0,0,1567078026,8,36,1,3,0,1,1,1,0,0,1567106867,1567064595,2699,8,5,1,0,0,0,0,1567057776,4063,3,5,18,1,4294967084,4294967084,4294967084,4293545828,4279786831,16557009
0,0,0,1567076473,323,35,0,2,0,1,1,1,0,0,1567106869,1567064595,2699,8,5,1,0,0,0,0,1567057776,4064,3,5,0,0,4294967084,4294967084,4294967084,4277158824,5271848,12602460
0,0,0,1567078026,9,36,1,3,0,1,1,1,0,0,1567106872,1567064595,2700,8,5,1,0,0,0,0,1567057776,4064,3,5,18,1,4294967084,4294967084,4294967084,4277612830,3671830,13739636
0,0,0,1567076473,324,35,0,2,0,1,1,1,0,0,1567106874,1567064595,2700,8,5,1,0,0,0,0,1567057776,4065,3,5,0,0,4294967084,4294967084,4294967084,4278006668,2547923,14460963
0,0,0,1567076473,325,35,0,5,0,1,1,1,0,0,1567106879,1567064595,2701,8,5,1,0,0,0,0,1567057776,4066,3,5,0,0,4294967084,4294967084,4294967084,18306442,4285731039,4285826906
0,0,0,1567076473,326,35,0,5,0,1,1,1,0,0,1567106884,1567064595,2702,8,5,1,0,0,0,0,1567057776,4067,3,5,0,0,4294967084,4294967084,4294967084,4280956072,4291757245,17221293
0,0,0,1567076473,327,35,0,5,0,1,1,1,0,0,1567106889,1567064595,2703,8,5,1,0,0,0,0,1567057776,4068,3,5,0,0,4294967109,4294967084,4294967084,4282760204,4289242628,17934962
0,0,0,1567076473,328,35,0,5,0,1,1,1,0,0,1567106894,1567064595,2704,8,5,1,0,0,0,0,1567057776,4069,3,5,0,0,4294967084,4294967084,4294967084,4293663949,16566155,4279781258
0,0,0,1567076473,329,35,0,5,0,1,1,1,0,0,1567106899,1567064595,2705,8,5,1,0,0,0,0,1567057776,4070,3,5,0,0,4294967084,4294967084,4294967084,4288901431,4282980913,18002931
