ITA Abnormal pressure,ITA Device Abnormal,ITA Run Abnormal,ITA UTC,ITA sqNum,ITA stNum,ITA synchronization exception,ITA time interval,ITS Blocking reclosing,ITS BreakA,ITS BreakB,ITS BreakC,ITS Breaker TP Position,ITS TEST,ITS Timestamp,ITS UTC,ITS sqNum,ITS stNum,ITS time interval,LPD Blocking protection,LPD BreakA,LPD BreakB,LPD BreakC,LPD TEST,LPD UTC,LPD sqNum,LPD stNum,LPD time interval,Type of attack,Whether attacked,IA,IB,IC,VA,VB,VC
0,0,0,1567064333,134,31,0,5,0,1,1,1,0,0,1567064983,1567064595,82,8,5,1,0,0,0,0,1567057776,1446,3,5,0,0,4294967084,4294967084,4294967084,16319188,4294013878,4279577414
0,0,0,1567064333,135,31,0,5,0,1,1,1,0,0,1567064988,1567064595,83,8,5,1,0,0,0,0,1567057776,1447,3,5,0,0,4294967084,4294967084,4294967084,4287900356,4283791727,18177809
0,0,0,1567064333,136,31,0,5,0,1,1,1,0,0,1567064993,1567064595,84,8,5,1,0,0,0,0,1567057776,1448,3,5,0,0,4294967084,4294967084,4294967084,16317321,4279518797,4294010752
0,0,0,1567064333,137,31,0,5,0,1,1,1,0,0,1567064998,1567064595,85,8,5,1,0,0,0,0,1567057776,1449,3,5,0,0,4294967084,4294967084,4294967084,17390932,4281235780,4291203751
0,0,0,1567064333,138,31,0,5,0,1,1,1,0,0,1567065002,1567064595,86,8,5,1,0,0,0,0,1567057776,100000,3,4,3,1,4294967084,4294967084,4294967084,7176175,11071797,4276754431
0,0,0,1567064333,138,31,0,5,0,1,1,1,0,0,1567065003,1567064595,86,8,5,1,0,0,0,0,1567057776,1450,3,1,0,0,4294967084,4294967084,4294967084,6126382,11943205,4276945947
0,0,0,1567064333,139,31,0,5,0,1,1,1,0,0,1567065007,1567064595,87,8,5,1,0,0,0,0,1567057776,100001,3,4,3,1,4294967084,4294967084,4294967084,4281059405,4291572936,17279126
0,0,0,1567064333,139,31,0,5,0,1,1,1,0,0,1567065008,1567064595,87,8,5,1,0,0,0,0,1567057776,1451,3,1,0,0,4294967084,4294967084,4294967084,4282964005,4288958112,17985183
0,0,0,1567064333,140,31,0,5,0,1,1,1,0,0,1567065012,1567064595,88,8,5,1,0,0,0,0,1567057776,100002,3,4,3,1,4294967084,4294967084,4294967084,4278046402,14634191,2411692
0,0,0,1567064333,140,31,0,5,0,1,1,1,0,0,1567065013,1567064595,88,8,5,1,0,0,0,0,1567057776,1452,3,1,0,0,4294967084,4294967084,4294967084,4277286014,13035600,4768488
0,0,0,1567064333,141,31,0,5,0,1,1,1,0,0,1567065017,1567064595,89,8,5,1,0,0,0,0,1567057776,100003,3,4,3,1,4294967084,4294967084,4294967084,4276871188,11579342,6597883
0,0,0,1567064333,141,31,0,5,0,1,1,1,0,0,1567065018,1567064595,89,8,5,1,0,0,0,0,1567057776,1453,3,1,0,0,4294967084,4294967084,4294967084,4276703566,10445601,7897064
0,0,0,1567064333,142,31,0,5,0,1,1,1,0,0,1567065022,1567064595,90,8,5,1,0,0,0,0,1567057776,100004,3,4,3,1,4294967084,4294967084,4294967084,4276681659,8409170,9951013
0,0,0,1567064333,142,31,0,5,0,1,1,1,0,0,1567065023,1567064595,90,8,5,1,0,0,0,0,1567057776,1454,3,1,0,0,4294967084,4294967084,4294967084,13991386,3278190,4277710878
0,0,0,1567064333,143,31,0,5,0,1,1,1,0,0,1567065027,1567064595,91,8,5,1,0,0,0,0,1567057776,100005,3,4,3,1,4294967084,4294967084,4294967084,4276885214,6585057,11565023
0,0,0,1567064333,143,31,0,5,0,1,1,1,0,0,1567065028,1567064595,91,8,5,1,0,0,0,0,1567057776,1455,3,1,0,0,4294967084,4294967084,4294967084,4284205203,18334300,4287537752
0,0,0,1567064333,144,31,0,5,0,1,1,1,0,0,1567065033,1567064595,92,8,5,1,0,0,0,0,1567057776,1456,3,5,0,0,4294967084,4294967084,4294967084,4313889,4277288082,13285191
0,0,0,1567064333,145,31,0,5,0,1,1,1,0,0,1567065038,1567064595,93,8,5,1,0,0,0,0,1567057776,1457,3,5,0,0,4294967084,4294967084,4294967084,4281042052,17378852,4291659494
0,0,0,1567064333,146,31,0,5,0,1,1,1,0,0,1567065043,1567064595,94,8,5,1,0,0,0,0,1567057776,1458,3,5,0,0,4294967084,4294967084,4294967084,4278671808,15492305,919327
0,0,0,1567064333,147,31,0,5,0,1,1,1,0,0,1567065048,1567064595,95,8,5,1,0,0,0,0,1567057776,1459,3,5,0,0,4294967084,4294967084,4294967084,4278041427,14627691,2426420
0,0,0,1567064333,148,31,0,5,0,1,1,1,0,0,1567065053,1567064595,96,8,5,1,0,0,0,0,1567057776,1460,3,5,0,0,4294967084,4294967084,4294967084,16340252,4293960781,4279613829
0,0,0,1567064333,149,31,0,5,0,1,1,1,0,0,1567065058,1567064595,97,8,5,1,0,0,0,0,1567057776,1461,3,5,0,0,4294967084,4294967084,4294967084,4290508122,4281754770,17636614
0,0,0,1567064333,150,31,0,5,0,1,1,1,0,0,1567065063,1567064595,98,8,5,1,0,0,0,0,1567057776,1462,3,5,0,0,4294967084,4294967084,4294967084,16305656,4279489669,4294028580
0,0,0,1567064333,151,31,0,5,0,1,1,1,0,0,1567065068,1567064595,99,8,5,1,0,0,0,0,1567057776,1463,3,5,0,0,4294967084,4294967084,4294967084,1268705,4278410711,15210983
