ITA Abnormal pressure,ITA Device Abnormal,ITA Run Abnormal,ITA UTC,ITA sqNum,ITA stNum,ITA synchronization exception,ITA time interval,ITS Blocking reclosing,ITS BreakA,ITS BreakB,ITS BreakC,ITS Breaker TP Position,ITS TEST,ITS Timestamp,ITS UTC,ITS sqNum,ITS stNum,ITS time interval,LPD Blocking protection,LPD BreakA,LPD BreakB,LPD BreakC,LPD TEST,LPD UTC,LPD sqNum,LPD stNum,LPD time interval,Type of attack,Whether attacked
0,0,0,1567076473,314,35,0,1567106824,0,1,1,1,0,0,1567106824,1567064595,2690,8,5,1,0,0,0,0,1567057776,4055,3,5,0,0
0,0,0,1567078026,0,36,1,2,0,1,1,1,0,0,1567106826,1567064595,2691,8,5,1,0,0,0,0,1567057776,4055,3,5,18,1
0,0,0,1567076473,315,35,0,3,0,1,1,1,0,0,1567106829,1567064595,2691,8,5,1,0,0,0,0,1567057776,4056,3,5,0,0
0,0,0,1567078026,1,36,1,2,0,1,1,1,0,0,1567106831,1567064595,2692,8,5,1,0,0,0,0,1567057776,4056,3,5,18,1
0,0,0,1567076473,316,35,0,3,0,1,1,1,0,0,1567106834,1567064595,2692,8,5,1,0,0,0,0,1567057776,4057,3,5,0,0
0,0,0,1567078026,2,36,1,2,0,1,1,1,0,0,1567106836,1567064595,2693,8,5,1,0,0,0,0,1567057776,4057,3,5,18,1
0,0,0,1567076473,317,35,0,3,0,1,1,1,0,0,1567106839,1567064595,2693,8,5,1,0,0,0,0,1567057776,4058,3,5,0,0
0,0,0,1567078026,3,36,1,2,0,1,1,1,0,0,1567106841,1567064595,2694,8,5,1,0,0,0,0,1567057776,4058,3,5,18,1
0,0,0,1567076473,318,35,0,3,0,1,1,1,0,0,1567106844,1567064595,2694,8,5,1,0,0,0,0,1567057776,4059,3,5,0,0
0,0,0,1567078026,4,36,1,3,0,1,1,1,0,0,1567106847,1567064595,2695,8,5,1,0,0,0,0,1567057776,4059,3,5,18,1
0,0,0,1567076473,319,35,0,2,0,1,1,1,0,0,1567106849,1567064595,2695,8,5,1,0,0,0,0,1567057776,4060,3,5,0,0
0,0,0,1567078026,5,36,1,3,0,1,1,1,0,0,1567106852,1567064595,2696,8,5,1,0,0,0,0,1567057776,4060,3,5,18,1
0,0,0,1567076473,320,35,0,2,0,1,1,1,0,0,1567106854,1567064595,2696,8,5,1,0,0,0,0,1567057776,4061,3,5,0,0
0,0,0,1567078026,6,36,1,3,0,1,1,1,0,0,1567106857,1567064595,2697,8,5,1,0,0,0,0,1567057776,4061,3,5,18,1
0,0,0,1567076473,321,35,0,2,0,1,1,1,0,0,1567106859,1567064595,2697,8,5,1,0,0,0,0,1567057776,4062,3,5,0,0
0,0,0,1567078026,7,36,1,3,0,1,1,1,0,0,1567106862,1567064595,2698,8,5,1,0,0,0,0,1567057776,4062,3,5,18,1
0,0,0,1567076473,322,35,0,2,0,1,1,1,0,0,1567106864,1567064595,2698,8,5,1,0,0,0,0,1567057776,4063,3,5,0,0
0,0,0,1567078026,8,36,1,3,0,1,1,1,0,0,1567106867,1567064595,2699,8,5,1,0,0,0,0,1567057776,4063,3,5,18,1
0,0,0,1567076473,323,35,0,2,0,1,1,1,0,0,1567106869,1567064595,2699,8,5,1,0,0,0,0,1567057776,4064,3,5,0,0
0,0,0,1567078026,9,36,1,3,0,1,1,1,0,0,1567106872,1567064595,2700,8,5,1,0,0,0,0,1567057776,4064,3,5,18,1
0,0,0,1567076473,324,35,0,2,0,1,1,1,0,0,1567106874,1567064595,2700,8,5,1,0,0,0,0,1567057776,4065,3,5,0,0
0,0,0,1567076473,325,35,0,5,0,1,1,1,0,0,1567106879,1567064595,2701,8,5,1,0,0,0,0,1567057776,4066,3,5,0,0
0,0,0,1567076473,326,35,0,5,0,1,1,1,0,0,1567106884,1567064595,2702,8,5,1,0,0,0,0,1567057776,4067,3,5,0,0
0,0,0,1567076473,327,35,0,5,0,1,1,1,0,0,1567106889,1567064595,2703,8,5,1,0,0,0,0,1567057776,4068,3,5,0,0
0,0,0,1567076473,328,35,0,5,0,1,1,1,0,0,1567106894,1567064595,2704,8,5,1,0,0,0,0,1567057776,4069,3,5,0,0
0,0,0,1567076473,329,35,0,5,0,1,1,1,0,0,1567106899,1567064595,2705,8,5,1,0,0,0,0,1567057776,4070,3,5,0,0
