ITA Abnormal pressure,ITA Device Abnormal,ITA Run Abnormal,ITA UTC,ITA sqNum,ITA stNum,ITA synchronization exception,ITA time interval,ITS Blocking reclosing,ITS BreakA,ITS BreakB,ITS BreakC,ITS Breaker TP Position,ITS TEST,ITS Timestamp,ITS UTC,ITS sqNum,ITS stNum,ITS time interval,LPD Blocking protection,LPD BreakA,LPD BreakB,LPD BreakC,LPD TEST,LPD UTC,LPD sqNum,LPD stNum,LPD time interval,Type of attack,Whether attacked
0,0,0,1567064333,316,31,0,1567065893,0,1,1,1,0,0,1567065893,1567064595,264,8,5,1,0,0,0,0,1567057776,1628,3,1567065893,0,0
0,0,0,1567064333,317,31,0,5,0,1,1,1,0,0,1567065898,1567064595,265,8,5,1,0,0,0,1,1567057776,1441,3,5,7,1
0,0,0,1567064333,317,31,0,5,0,1,1,1,0,0,1567065898,1567064595,265,8,5,1,0,0,0,0,1567057776,1629,3,0,0,0
0,0,0,1567064333,318,31,0,5,0,1,1,1,0,0,1567065903,1567064595,266,8,5,1,0,0,0,1,1567057776,1442,3,5,7,1
0,0,0,1567064333,318,31,0,5,0,1,1,1,0,0,1567065903,1567064595,266,8,5,1,0,0,0,0,1567057776,1630,3,0,0,0
0,0,0,1567064333,319,31,0,5,0,1,1,1,0,0,1567065908,1567064595,267,8,5,1,0,0,0,1,1567057776,1443,3,5,7,1
0,0,0,1567064333,319,31,0,5,0,1,1,1,0,0,1567065908,1567064595,267,8,5,1,0,0,0,0,1567057776,1631,3,0,0,0
0,0,0,1567064333,320,31,0,5,0,1,1,1,0,0,1567065913,1567064595,268,8,5,1,0,0,0,1,1567057776,1444,3,5,7,1
0,0,0,1567064333,320,31,0,5,0,1,1,1,0,0,1567065913,1567064595,268,8,5,1,0,0,0,0,1567057776,1632,3,0,0,0
0,0,0,1567064333,321,31,0,5,0,1,1,1,0,0,1567065918,1567064595,269,8,5,1,0,0,0,1,1567057776,1445,3,5,7,1
0,0,0,1567064333,321,31,0,5,0,1,1,1,0,0,1567065918,1567064595,269,8,5,1,0,0,0,0,1567057776,1633,3,0,0,0
0,0,0,1567064333,322,31,0,5,0,1,1,1,0,0,1567065923,1567064595,270,8,5,1,0,0,0,0,1567057776,1634,3,5,0,0
0,0,0,1567064333,322,31,0,5,0,1,1,1,0,0,1567065923,1567064595,270,8,5,1,0,0,0,1,1567057776,1446,3,0,7,1
0,0,0,1567064333,323,31,0,5,0,1,1,1,0,0,1567065928,1567064595,271,8,5,1,0,0,0,0,1567057776,1635,3,5,0,0
0,0,0,1567064333,323,31,0,5,0,1,1,1,0,0,1567065928,1567064595,271,8,5,1,0,0,0,1,1567057776,1447,3,0,7,1
0,0,0,1567064333,324,31,0,5,0,1,1,1,0,0,1567065933,1567064595,272,8,5,1,0,0,0,0,1567057776,1636,3,5,0,0
0,0,0,1567064333,324,31,0,5,0,1,1,1,0,0,1567065933,1567064595,272,8,5,1,0,0,0,1,1567057776,1448,3,0,7,1
0,0,0,1567064333,325,31,0,5,0,1,1,1,0,0,1567065938,1567064595,273,8,5,1,0,0,0,0,1567057776,1637,3,5,0,0
0,0,0,1567064333,325,31,0,5,0,1,1,1,0,0,1567065938,1567064595,273,8,5,1,0,0,0,1,1567057776,1449,3,0,7,1
0,0,0,1567064333,326,31,0,5,0,1,1,1,0,0,1567065943,1567064595,274,8,5,1,0,0,0,0,1567057776,1638,3,5,0,0
0,0,0,1567064333,326,31,0,5,0,1,1,1,0,0,1567065943,1567064595,274,8,5,1,0,0,0,1,1567057776,1450,3,0,7,1
0,0,0,1567064333,327,31,0,5,0,1,1,1,0,0,1567065948,1567064595,275,8,5,1,0,0,0,0,1567057776,1639,3,5,0,0
0,0,0,1567064333,327,31,0,5,0,1,1,1,0,0,1567065948,1567064595,275,8,5,1,0,0,0,1,1567057776,1451,3,0,7,1
0,0,0,1567064333,328,31,0,5,0,1,1,1,0,0,1567065953,1567064595,276,8,5,1,0,0,0,0,1567057776,1640,3,5,0,0
0,0,0,1567064333,328,31,0,5,0,1,1,1,0,0,1567065953,1567064595,276,8,5,1,0,0,0,1,1567057776,1452,3,0,7,1
0,0,0,1567064333,329,31,0,5,0,1,1,1,0,0,1567065958,1567064595,277,8,5,1,0,0,0,0,1567057776,1641,3,5,0,0
0,0,0,1567064333,330,31,0,5,0,1,1,1,0,0,1567065963,1567064595,278,8,5,1,0,0,0,0,1567057776,1642,3,5,0,0
