ITA Abnormal pressure,ITA Device Abnormal,ITA Run Abnormal,ITA UTC,ITA sqNum,ITA stNum,ITA synchronization exception,ITA time interval,ITS Blocking reclosing,ITS BreakA,ITS BreakB,ITS BreakC,ITS Breaker TP Position,ITS TEST,ITS Timestamp,ITS UTC,ITS sqNum,ITS stNum,ITS time interval,LPD Blocking protection,LPD BreakA,LPD BreakB,LPD BreakC,LPD TEST,LPD UTC,LPD sqNum,LPD stNum,LPD time interval,Type of attack,Whether attacked,IA,IB,IC,VA,VB,VC
0,0,0,1567064333,197,31,0,5,0,1,1,1,0,0,1567065298,1567064595,145,8,5,1,0,0,0,0,1567057776,1509,3,5,0,0,4294967084,4294967084,4294967084,4285471020,4286107707,18330659
0,0,0,1567064333,198,31,0,5,0,1,1,1,0,0,1567065298,1567064595,145,8,5,1,0,0,0,0,1567057776,9,103,0,4,1,4294967084,4294967084,4294967084,4276676383,9659173,8722801
0,0,0,1567064333,198,31,0,5,0,1,1,1,0,0,1567065303,1567064595,146,8,5,1,0,0,0,0,1567057776,1510,3,5,0,0,4294967084,4294967084,4294967084,15628577,4278770061,434924
0,0,0,1567064333,199,31,0,5,0,1,1,1,0,0,1567065303,1567064595,146,8,5,1,0,0,0,0,1567057776,10,103,0,4,1,4294967084,4294967084,4294967084,11886179,6146253,4276937176
0,0,0,1567064333,199,31,0,5,0,1,1,1,0,0,1567065308,1567064595,147,8,5,1,0,0,0,0,1567057776,1511,3,5,0,0,4294967084,4294967084,4294967084,4282990121,18097635,4288958779
0,0,0,1567064333,200,31,0,5,0,1,1,1,0,0,1567065309,1567064595,147,8,5,1,0,0,0,0,1567057776,11,103,1,4,1,4294967084,4294967084,4294967084,18235696,4284426797,4287189906
0,0,0,1567064333,200,31,0,5,0,1,1,1,0,0,1567065313,1567064595,148,8,5,1,0,0,0,0,1567057776,1512,3,4,0,0,4294967084,4294967084,4294967084,4299486,4277278634,13278413
0,0,0,1567064333,201,31,0,5,0,1,1,1,0,0,1567065314,1567064595,148,8,5,1,0,0,0,0,1567057776,12,103,1,4,1,4294967084,4294967084,4294967084,4280377841,16970826,4292703224
0,0,0,1567064333,201,31,0,5,0,1,1,1,0,0,1567065318,1567064595,149,8,5,1,0,0,0,0,1567057776,1513,3,4,0,0,4294967084,4294967084,4294967084,6958255,4276702753,11201022
0,0,0,1567064333,202,31,0,5,0,1,1,1,0,0,1567065319,1567064595,149,8,5,1,0,0,0,0,1567057776,13,103,1,4,1,4294967084,4294967084,4294967084,4279191958,16028786,4294861869
0,0,0,1567064333,202,31,0,5,0,1,1,1,0,0,1567065323,1567064595,150,8,5,1,0,0,0,0,1567057776,1514,3,4,0,0,4294967084,4294967084,4294967084,10778526,4276634787,7455315
0,0,0,1567064333,203,31,0,5,0,1,1,1,0,0,1567065324,1567064595,150,8,5,1,0,0,0,0,1567057776,14,103,1,4,1,4294967084,4294967084,4294967084,4285078136,4286535045,18308326
0,0,0,1567064333,203,31,0,5,0,1,1,1,0,0,1567065328,1567064595,151,8,5,1,0,0,0,0,1567057776,1515,3,4,0,0,4294967084,4294967084,4294967084,4277168179,12728267,5158581
0,0,0,1567064333,204,31,0,5,0,1,1,1,0,0,1567065329,1567064595,151,8,5,1,0,0,0,0,1567057776,15,103,1,4,1,4294967084,4294967084,4294967084,4286906418,4284720844,18292814
0,0,0,1567064333,204,31,0,5,0,1,1,1,0,0,1567065333,1567064595,152,8,5,1,0,0,0,0,1567057776,1516,3,4,0,0,4294967084,4294967084,4294967084,4289543828,17971643,4282540834
0,0,0,1567064333,205,31,0,5,0,1,1,1,0,0,1567065334,1567064595,152,8,5,1,0,0,0,0,1567057776,16,103,1,4,1,4294967084,4294967084,4294967084,14817535,1940173,4278219429
0,0,0,1567064333,205,31,0,5,0,1,1,1,0,0,1567065338,1567064595,153,8,5,1,0,0,0,0,1567057776,1517,3,4,0,0,4294967084,4294967084,4294967084,12992082,4717119,4277275595
0,0,0,1567064333,206,31,0,5,0,1,1,1,0,0,1567065339,1567064595,153,8,5,1,0,0,0,0,1567057776,17,103,1,4,1,4294967084,4294967084,4294967084,12728280,5045678,4277185734
0,0,0,1567064333,206,31,0,5,0,1,1,1,0,0,1567065343,1567064595,154,8,5,1,0,0,0,0,1567057776,1518,3,4,0,0,4294967084,4294967084,4294967084,1208649,4278438396,15232659
0,0,0,1567064333,207,31,0,5,0,1,1,1,0,0,1567065348,1567064595,155,8,5,1,0,0,0,0,1567057776,1519,3,5,0,0,4294967109,4294967084,4294967084,8940351,9432980,4276627926
0,0,0,1567064333,208,31,0,5,0,1,1,1,0,0,1567065353,1567064595,156,8,5,1,0,0,0,0,1567057776,1520,3,5,0,0,4294967084,4294967084,4294967084,18267983,4284828959,4286777346
0,0,0,1567064333,209,31,0,5,0,1,1,1,0,0,1567065358,1567064595,157,8,5,1,0,0,0,0,1567057776,1521,3,5,0,0,4294967084,4294967084,4294967084,18267983,4284828959,4286777346
0,0,0,1567064333,210,31,0,5,0,1,1,1,0,0,1567065363,1567064595,158,8,5,1,0,0,0,0,1567057776,1522,3,5,0,0,4294967084,4294967084,4294967084,18267983,4284828959,4286777346
0,0,0,1567064333,211,31,0,5,0,1,1,1,0,0,1567065368,1567064595,159,8,5,1,0,0,0,0,1567057776,1523,3,5,0,0,4294967084,4294967084,4294967084,18267983,4284828959,4286777346
