ITA Abnormal pressure,ITA Device Abnormal,ITA Run Abnormal,ITA UTC,ITA sqNum,ITA stNum,ITA synchronization exception,ITA time interval,ITS Blocking reclosing,ITS BreakA,ITS BreakB,ITS BreakC,ITS Breaker TP Position,ITS TEST,ITS Timestamp,ITS UTC,ITS sqNum,ITS stNum,ITS time interval,LPD Blocking protection,LPD BreakA,LPD BreakB,LPD BreakC,LPD TEST,LPD UTC,LPD sqNum,LPD stNum,LPD time interval,Type of attack,Whether attacked
0,0,0,1567064333,187,31,0,1567065248,0,1,1,1,0,0,1567065248,1567064595,135,8,1567065250,1,0,0,0,0,1567057776,1499,3,1567065248,0,0
0,0,0,1567064333,188,31,0,5,0,1,1,1,0,0,1567065253,1567064595,136,8,5,1,0,0,0,0,1567057776,1500,3,5,0,0
0,0,0,1567064333,188,31,0,5,0,1,1,1,0,0,1567065253,1567064595,136,8,5,1,0,0,0,0,1567057776,0,103,0,4,1
0,0,0,1567064333,189,31,0,5,0,1,1,1,0,0,1567065258,1567064595,137,8,5,1,0,0,0,0,1567057776,1501,3,5,0,0
0,0,0,1567064333,189,31,0,5,0,1,1,1,0,0,1567065258,1567064595,137,8,5,1,0,0,0,0,1567057776,1,103,0,4,1
0,0,0,1567064333,190,31,0,5,0,1,1,1,0,0,1567065263,1567064595,138,8,5,1,0,0,0,0,1567057776,1502,3,5,0,0
0,0,0,1567064333,190,31,0,5,0,1,1,1,0,0,1567065263,1567064595,138,8,5,1,0,0,0,0,1567057776,2,103,0,4,1
0,0,0,1567064333,191,31,0,5,0,1,1,1,0,0,1567065268,1567064595,139,8,5,1,0,0,0,0,1567057776,1503,3,5,0,0
0,0,0,1567064333,191,31,0,5,0,1,1,1,0,0,1567065268,1567064595,139,8,5,1,0,0,0,0,1567057776,3,103,0,4,1
0,0,0,1567064333,192,31,0,5,0,1,1,1,0,0,1567065273,1567064595,140,8,5,1,0,0,0,0,1567057776,1504,3,5,0,0
0,0,0,1567064333,192,31,0,5,0,1,1,1,0,0,1567065273,1567064595,140,8,5,1,0,0,0,0,1567057776,4,103,0,4,1
0,0,0,1567064333,193,31,0,5,0,1,1,1,0,0,1567065278,1567064595,141,8,5,1,0,0,0,0,1567057776,1505,3,5,0,0
0,0,0,1567064333,193,31,0,5,0,1,1,1,0,0,1567065278,1567064595,141,8,5,1,0,0,0,0,1567057776,5,103,0,4,1
