ITA Abnormal pressure,ITA Device Abnormal,ITA Run Abnormal,ITA UTC,ITA sqNum,ITA stNum,ITA synchronization exception,ITA time interval,ITS Blocking reclosing,ITS BreakA,ITS BreakB,ITS BreakC,ITS Breaker TP Position,ITS TEST,ITS Timestamp,ITS UTC,ITS sqNum,ITS stNum,ITS time interval,LPD Blocking protection,LPD BreakA,LPD BreakB,LPD BreakC,LPD TEST,LPD UTC,LPD sqNum,LPD stNum,LPD time interval,Type of attack,Whether attacked,IA,IB,IC,VA,VB,VC
0,0,0,1567390411,2965,10,0,10,0,0,0,0,0,0,1567405213,1567404999,47,90,10,1,0,0,0,0,1567404999,48,31,10,11,2,4294967084,4294967084,4294967084,1123,4294967291,2191
0,0,0,1567390411,2967,10,0,10,0,0,0,0,0,0,1567405223,1567404999,49,90,10,1,0,0,0,0,1567404999,50,31,10,11,2,4294967084,4294966998,4294967084,6555,4384,5466
0,0,0,1567390411,2969,10,0,10,0,0,0,0,0,0,1567405233,1567404999,51,90,10,1,0,0,0,0,1567404999,52,31,10,11,2,4294967084,4294967084,4294967084,13143,5479,12045
0,0,0,1567390411,2970,10,0,5,0,1,1,1,0,0,1567405239,1567405234,5,95,6,1,0,0,0,0,1567404999,53,31,5,11,2,4294967084,4294967084,4294967084,11779841,4276830825,6259044
0,0,0,1567390411,2971,10,0,5,0,1,1,1,0,0,1567405244,1567405234,6,95,5,1,0,0,0,0,1567404999,54,31,5,11,2,4294967084,4294967084,4294967084,16876623,4280281386,4292694313
0,0,0,1567390411,2972,10,0,5,0,1,1,1,0,0,1567405249,1567405234,7,95,5,1,0,0,0,0,1567404999,55,31,5,11,2,4294967084,4294967000,4294967084,14773624,4278095494,2001693
0,0,0,1567390411,2973,10,0,5,0,1,1,1,0,0,1567405254,1567405234,8,95,5,1,0,0,0,0,1567404999,56,31,5,11,2,4294967084,4294967084,4294967084,4276798223,7124322,11096321
0,0,0,1567390411,2974,10,0,5,0,1,1,1,0,0,1567405259,1567405234,9,95,5,1,0,0,0,0,1567404999,57,31,5,11,2,4294967084,4294967084,4294967084,4285783005,18407289,4285857212
0,0,0,1567390411,2975,10,0,5,0,0,1,1,0,0,1567405264,1567405264,0,96,5,1,0,0,0,0,1567405264,5,33,6,11,2,4294967084,4294967084,4294967084,4277266254,12944485,4863973
0,0,0,1567390411,2977,10,0,10,0,0,0,0,0,0,1567405274,1567405264,6,100,10,1,0,0,0,0,1567405264,7,33,10,11,2,4294967084,4294967084,4294967084,4279084212,16106145,4294848378
0,0,0,1567390411,2979,10,0,10,0,0,0,0,0,0,1567405284,1567405264,8,100,10,1,0,0,0,0,1567405264,9,33,10,11,2,4294967084,4294967084,4294967084,4283856382,18372964,4287816169
0,0,0,1567390411,2981,10,0,10,0,0,0,0,0,0,1567405294,1567405264,10,100,10,1,0,0,0,0,1567405264,11,33,10,11,2,4294967084,4294967084,4294967084,17439520,4291406259,4281100844
0,0,0,1567390411,2983,10,0,10,0,0,0,0,0,0,1567405304,1567405264,12,100,10,1,0,0,0,0,1567405264,13,33,10,11,2,4294967084,4294967084,4294967084,4294964007,4294965103,4294964007
