ITA Abnormal pressure,ITA Device Abnormal,ITA Run Abnormal,ITA UTC,ITA sqNum,ITA stNum,ITA synchronization exception,ITA time interval,ITS Blocking reclosing,ITS BreakA,ITS BreakB,ITS BreakC,ITS Breaker TP Position,ITS TEST,ITS Timestamp,ITS UTC,ITS sqNum,ITS stNum,ITS time interval,LPD Blocking protection,LPD BreakA,LPD BreakB,LPD BreakC,LPD TEST,LPD UTC,LPD sqNum,LPD stNum,LPD time interval,Type of attack,Whether attacked
0,0,0,1567390411,3011,10,0,1567405446,0,0,0,0,0,0,1567405444,1567405264,40,100,1567405444,1,0,0,0,0,1567405264,41,33,1567405449,11,2
0,0,0,1567390411,3013,10,0,10,0,0,0,0,0,0,1567405454,1567405264,42,100,10,1,0,0,0,0,1567405264,43,33,10,11,2
0,0,0,1567390411,3015,10,0,10,0,0,0,0,0,0,1567405464,1567405264,44,100,10,1,0,0,0,0,1567405264,45,33,10,11,2
0,0,0,1567390411,3017,10,0,10,0,0,0,0,0,0,1567405474,1567405264,46,100,10,1,0,0,0,0,1567405264,47,33,10,11,2
0,0,0,1567390411,3019,10,0,10,0,1,1,1,0,0,1567405482,1567405478,5,104,8,1,0,0,0,0,1567405264,49,33,10,11,2
0,0,0,1567390411,3021,10,0,10,0,1,1,1,0,0,1567405492,1567405478,7,104,10,1,0,0,0,0,1567405264,51,33,10,11,2
0,0,0,1567390411,3023,10,0,10,0,1,1,1,0,0,1567405502,1567405478,9,104,10,1,1,1,1,0,1567405507,0,34,8,11,2
0,0,0,1567390411,3024,10,0,5,0,0,0,0,0,0,1567405507,1567405507,0,105,5,1,0,0,0,0,1567405508,5,35,5,11,2
0,0,0,1567390411,3026,10,0,10,0,0,0,0,0,0,1567405517,1567405508,6,109,10,1,0,0,0,0,1567405508,7,35,10,11,2
0,0,0,1567390411,3028,10,0,10,0,0,0,0,0,0,1567405527,1567405508,8,109,10,1,0,0,0,0,1567405508,9,35,10,11,2
0,0,0,1567390411,3030,10,0,10,0,0,0,0,0,0,1567405537,1567405508,10,109,10,1,0,0,0,0,1567405508,11,35,10,11,2
0,0,0,1567390411,3032,10,0,10,0,0,0,0,0,0,1567405547,1567405508,12,109,10,1,0,0,0,0,1567405508,13,35,10,11,2
0,0,0,1567390411,3034,10,0,10,0,0,0,0,0,0,1567405557,1567405508,14,109,10,1,0,0,0,0,1567405508,15,35,10,11,2
0,0,0,1567390411,3036,10,0,10,0,0,0,0,0,0,1567405567,1567405508,16,109,10,1,0,0,0,0,1567405508,17,35,10,11,2
0,0,0,1567390411,3038,10,0,10,0,0,0,0,0,0,1567405577,1567405508,18,109,10,1,0,0,0,0,1567405508,19,35,10,11,2
0,0,0,1567390411,3040,10,0,10,0,0,0,0,0,0,1567405587,1567405508,20,109,10,1,0,0,0,0,1567405508,21,35,10,11,2
0,0,0,1567390411,3042,10,0,10,0,0,0,0,0,0,1567405597,1567405508,22,109,10,1,0,0,0,0,1567405508,23,35,10,11,2
0,0,0,1567390411,3044,10,0,10,0,0,0,0,0,0,1567405607,1567405508,24,109,10,1,0,0,0,0,1567405508,25,35,10,11,2
0,0,0,1567390411,3046,10,0,10,0,0,0,0,0,0,1567405617,1567405508,26,109,10,1,0,0,0,0,1567405508,27,35,10,11,2
0,0,0,1567390411,3048,10,0,10,0,0,0,0,0,0,1567405627,1567405508,28,109,10,1,0,0,0,0,1567405508,29,35,10,11,2
0,0,0,1567390411,3050,10,0,10,0,0,0,0,0,0,1567405637,1567405508,30,109,10,1,0,0,0,0,1567405508,31,35,10,11,2
0,0,0,1567390411,3052,10,0,10,0,0,0,0,0,0,1567405647,1567405508,32,109,10,1,0,0,0,0,1567405508,33,35,10,11,2
